MEMNAME;NAME;FORMAT;FORMATL;DATATYPE
IR_ESM_R;PEC_DIS_LIB;$;65.0;String
IR_ESM_R;PEC_FIN_AME;$;11.0;String
IR_ESM_R;PEC_FIN_DTE*;DATETIME;13.0;Date
IR_VAC_F;BEN_AGE_ANN;;8.0;Double
IR_VAC_F;BEN_NIR_ANO;$;22.0;String
IR_VAC_F;BEN_NIR_PSA;$;22.0;String
IR_VAC_F;NUM_ENQ;$;8.0;String
IR_VAC_F;BEN_SEX_COD;;6.0;Double
IR_VAC_F;BEN_STA_VAC;$;7.0;String
IR_VAC_F;ETB_EXE_FIN;$;14.0;String
IR_VAC_F;ETB_PRE_FIN;$;14.0;String
IR_VAC_F;ETB_VAC_CAT;;7.0;Double
IR_VAC_F;ETB_VAC_FIN;$;14.0;String
IR_VAC_F;EXE_SOI_AMD;$;11.0;String
IR_VAC_F;EXE_SOI_DTD;DATETIME;13.0;Date
IR_VAC_F;INJ_VAC_NOM;$;20.0;String
IR_VAC_F;PFS_EXE_CAT;;7.0;Double
IR_VAC_F;PFS_EXE_NUM (PFS_EXE_CRY);$;14.0;String
IR_VAC_F;PFS_PRE_CAT;;7.0;Double
IR_VAC_F;PFS_PRE_NUM (PFS_PRE_CRY);$;14.0;String
IR_VAC_F;PHA_PRS_C13;;18.0;Double
IR_VAC_F;PRE_PRE_AMD;$;11.0;String
IR_VAC_F;PRE_PRE_DTD;DATETIME;13.0;Date
IR_VAC_F;PSE_SPE_COD;;7.0;Double
IR_VAC_F;PSP_SPE_COD;;7.0;Double
IR_BEN_R;ASS_NIR_ANO;$;22.0;String
IR_BEN_R;BEN_CDI_NIR;$;7.0;String
IR_BEN_R;BEN_DCD_AME;$;11.0;String
IR_BEN_R;BEN_DCD_DTE;DATETIME;25.0;Date
IR_BEN_R;BEN_DTE_INS;$;25.0;String
IR_BEN_R;BEN_DTE_MAJ;DATETIME;25.0;Date
IR_BEN_R;BEN_IDT_ANO;$;23.0;String
IR_BEN_R;BEN_IDT_MAJ;DATETIME;25.0;Date
IR_BEN_R;BEN_IDT_TOP;;7.0;Double
IR_BEN_R;BEN_NAI_ANN;$;9.0;String
IR_BEN_R;BEN_NAI_MOI;$;7.0;String
IR_BEN_R;BEN_NIR_ANO;$;22.0;String
IR_BEN_R;BEN_NIR_PSA;$;22.0;String
IR_BEN_R;BEN_RES_COM;$;8.0;String
IR_BEN_R;BEN_RES_DPT;$;8.0;String
IR_BEN_R;BEN_RNG_GEM;;7.0;Double
IR_BEN_R;BEN_SEX_COD;;7.0;Double
IR_BEN_R;BEN_TOP_CNS;;7.0;Double
IR_BEN_R;CTO_IDT_ANO;$;23.0;String
IR_BEN_R;IND_RNM_BEN;$;6.0;String
IR_BEN_R;MAX_TRT_DTD;DATETIME;25.0;Date
IR_BEN_R;ORG_AFF_BEN;$;14.0;String
IR_BEN_R;ORG_CLE_NEW;$;14.0;String
IR_BEN_R;REF_RGM_COD;$;8.0;String
IR_BEN_R;REF_TIN_TOP;$;6.0;String
IR_IMB_R;BEN_NIR_PSA;$;22.0;String
IR_IMB_R;BEN_RNG_GEM;;7.0;Double
IR_IMB_R;IMB_ALD_DTD;DATETIME;25.0;Date
IR_IMB_R;IMB_ALD_DTF;DATETIME;25.0;Date
IR_IMB_R;IMB_ALD_NUM;;8.0;Double
IR_IMB_R;IMB_ETM_NAT;;8.0;Double
IR_IMB_R;IMB_MLP_BTR;$;6.0;String
IR_IMB_R;IMB_MLP_TAB;$;8.0;String
IR_IMB_R;IMB_SDR_LOP;$;6.0;String
IR_IMB_R;INS_DTE;DATETIME;25.0;Date
IR_IMB_R;MED_MTF_COD;$;11.0;String
IR_IMB_R;MED_NCL_IDT;$;15.0;String
IR_IMB_R;UPD_DTE;DATETIME;25.0;Date
IR_BEN_R;NUM_ENQ;$;8.0;String
IR_IMB_R;NUM_ENQ;$;8.0;String
ER_PRS_F;NUM_ENQ;$;8.0;String
ER_PHA_F;NUM_ENQ;$;8.0;String
ER_CAM_F;NUM_ENQ;$;8.0;String
IR_MAT_R;;NUM_ENQ;$;8.0;String
IR_ETM_R;;NUM_ENQ;$;8.0;String
IR_ORC_R;;NUM_ENQ;$;8.0;String
IR_MTT_R;;NUM_ENQ;$;8.0;String
ER_PRS_F;PFS_EXE_NUM_C;$;8.0;String
ER_PRS_F;PFS_PRE_NUM_C;$;8.0;String
ER_PRS_F;PRS_MTT_NUM_C;$;8.0;String
IR_BEN_R;NUM_ENQ_ANO;$;28.0;String
IR_IMB_R;NUM_ENQ_ANO;$;28.0;String
